type,id,attributes.adjusted_odds,attributes.board_time,attributes.custom_image,attributes.description,attributes.discount_percentage,attributes.end_time,attributes.flash_sale_line_score,attributes.game_id,attributes.is_promo,attributes.line_score,attributes.odds_type,attributes.projection_type,attributes.rank,attributes.refundable,attributes.start_time,attributes.stat_type,attributes.status,attributes.tv_channel,attributes.updated_at,relationships.duration.data,relationships.league.data.type,relationships.league.data.id,relationships.new_player.data.type,relationships.new_player.data.id,relationships.projection_type.data.type,relationships.projection_type.data.id,relationships.stat_type.data.type,relationships.stat_type.data.id,attributes.hr_20,attributes.today,relationships.duration.data.type,relationships.duration.data.id
projection,2740378,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,Regional Finals (NA)45487.8194444444,False,1.5,standard,Single Stat,101,True,2024-07-14T19:40:00-04:00,MAPS 4-6 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:50:00-04:00,,league,268,new_player,186496,projection_type,2,stat_type,597,True,True,,
projection,2736007,,2024-07-11T15:00:00-04:00,,Round 1,,,,,False,25.5,standard,Single Stat,101,True,2024-07-15T20:00:00-04:00,Home Runs,pre_game,,2024-07-12T23:54:56-04:00,,league,41,new_player,144940,projection_type,2,stat_type,70,,,,
projection,2740316,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,Regional Finals (NA)45487.75,False,1.5,standard,Single Stat,101,True,2024-07-14T18:00:00-04:00,MAPS 1-3 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:49:58-04:00,,league,268,new_player,186496,projection_type,2,stat_type,331,True,True,,
projection,2536662,,2024-03-12T12:40:00-04:00,,DET,,,,rgdsegew,False,349.5,standard,Single Stat,101,True,2024-09-05T20:00:00-04:00,Receiving Yards,pre_game,,2024-06-25T16:08:43-04:00,,league,163,new_player,140500,projection_type,2,stat_type,17,,,,
projection,2536663,,2024-03-12T12:40:00-04:00,,TB,,,,xc68fg3s15,False,350.5,standard,Single Stat,102,True,2024-09-05T20:00:00-04:00,Receiving Yards,pre_game,,2024-06-17T13:18:56-04:00,,league,163,new_player,142676,projection_type,2,stat_type,17,,,,
projection,2736008,,2024-07-11T15:00:00-04:00,,Round 1,,,,,False,23.5,standard,Single Stat,102,True,2024-07-15T20:00:00-04:00,Home Runs,pre_game,,2024-07-14T10:18:40-04:00,,league,41,new_player,202182,projection_type,2,stat_type,70,,,,
projection,2736009,,2024-07-11T15:00:00-04:00,,Round 1,,,,,False,24.5,standard,Single Stat,103,True,2024-07-15T20:00:00-04:00,Home Runs,pre_game,,2024-07-12T23:52:14-04:00,,league,41,new_player,202184,projection_type,2,stat_type,70,,,,
projection,2536664,,2024-03-12T12:40:00-04:00,,PHI,,,,cxjfuhfjews231,False,299.5,standard,Single Stat,103,True,2024-09-05T20:00:00-04:00,Receiving Yards,pre_game,,2024-06-17T13:09:24-04:00,,league,163,new_player,39234,projection_type,2,stat_type,17,,,,
projection,2736010,,2024-07-11T15:00:00-04:00,,Round 1,,,,,False,22.5,standard,Single Stat,104,True,2024-07-15T20:00:00-04:00,Home Runs,pre_game,,2024-07-12T23:54:27-04:00,,league,41,new_player,202185,projection_type,2,stat_type,70,,,,
projection,2732046,,2024-07-01T15:34:00-04:00,,CIN,,,,asgaerdgd,False,875.5,standard,Single Stat,104,True,2024-09-05T20:00:00-04:00,Receiving Yards,pre_game,Tee Higgins,2024-07-10T18:02:24-04:00,,league,163,new_player,38685,projection_type,2,stat_type,17,,,,
projection,2736011,,2024-07-11T15:00:00-04:00,,Round 1,,,,,False,22.5,standard,Single Stat,105,True,2024-07-15T20:00:00-04:00,Home Runs,pre_game,,2024-07-12T23:53:35-04:00,,league,41,new_player,202186,projection_type,2,stat_type,70,,,,
projection,2732047,,2024-07-01T16:06:00-04:00,,KC,,,,yujtfg,False,750.5,standard,Single Stat,105,True,2024-09-05T20:00:00-04:00,Receiving Yards,pre_game,Marquise Brown,2024-07-10T20:35:31-04:00,,league,163,new_player,64216,projection_type,2,stat_type,17,,,,
projection,2732048,,2024-07-01T16:07:00-04:00,,SF,,,,wergverah,False,774.5,standard,Single Stat,106,True,2024-09-05T20:00:00-04:00,Receiving Yards,pre_game,Deebo Samuel,2024-07-11T13:43:19-04:00,,league,163,new_player,38780,projection_type,2,stat_type,17,,,,
projection,2736012,,2024-07-11T15:00:00-04:00,,Round 1,,,,,False,20.5,standard,Single Stat,106,True,2024-07-15T20:00:00-04:00,Home Runs,pre_game,,2024-07-14T13:12:46-04:00,,league,41,new_player,69074,projection_type,2,stat_type,70,,,,
projection,2736013,,2024-07-11T15:00:00-04:00,,Round 1,,,,,False,21.5,standard,Single Stat,107,True,2024-07-15T20:00:00-04:00,Home Runs,pre_game,,2024-07-14T13:12:52-04:00,,league,41,new_player,202187,projection_type,2,stat_type,70,,,,
projection,2732049,,2024-07-01T16:07:00-04:00,,SF,,,,wergverah,False,950.5,standard,Single Stat,107,True,2024-09-05T20:00:00-04:00,Receiving Yards,pre_game,Brandon Aiyuk,2024-07-10T18:02:24-04:00,,league,163,new_player,38706,projection_type,2,stat_type,17,,,,
projection,2745973,,2024-07-11T09:40:00-04:00,,AZ/TOR,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,10.5,standard,Single Stat,107,True,2024-07-14T16:10:00-04:00,Pitcher Strikeouts (Combo),pre_game,,2024-07-14T09:47:22-04:00,,league,2,new_player,202490,projection_type,2,stat_type,424,True,True,,
projection,2745974,,2024-07-11T09:40:00-04:00,,SD/ATL,,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,11.5,standard,Single Stat,108,True,2024-07-14T16:10:00-04:00,Pitcher Strikeouts (Combo),pre_game,,2024-07-14T09:48:18-04:00,,league,2,new_player,202491,projection_type,2,stat_type,424,True,True,,
projection,2736014,,2024-07-11T15:00:00-04:00,,Round 1,,,,,False,18.5,standard,Single Stat,108,True,2024-07-15T20:00:00-04:00,Home Runs,pre_game,,2024-07-12T23:53:35-04:00,,league,41,new_player,202189,projection_type,2,stat_type,70,,,,
projection,2732050,,2024-07-01T16:08:00-04:00,,CAR,,,,SDAGFD24,False,550.5,standard,Single Stat,108,True,2024-09-05T20:00:00-04:00,Receiving Yards,pre_game,Adam Thielen,2024-07-10T18:02:24-04:00,,league,163,new_player,39079,projection_type,2,stat_type,17,,,,
projection,2732051,,2024-07-01T16:08:00-04:00,,SF,,,,wergverah,False,750.5,standard,Single Stat,110,True,2024-09-05T20:00:00-04:00,Receiving Yards,pre_game,George Kittle,2024-07-10T22:42:50-04:00,,league,163,new_player,38998,projection_type,2,stat_type,17,,,,
projection,2732052,,2024-07-01T16:06:00-04:00,,TEN,,,,sdgdfrshb,False,500.5,standard,Single Stat,111,True,2024-09-05T20:00:00-04:00,Receiving Yards,pre_game,Chigoziem Okonkwo,2024-07-13T14:20:01-04:00,,league,163,new_player,202141,projection_type,2,stat_type,17,,,,
projection,2748175,True,2024-07-14T09:05:00-04:00,,TOR,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,goblin,Single Stat,123,True,2024-07-14T16:10:00-04:00,Total Bases,pre_game,,2024-07-14T09:45:58-04:00,,league,2,new_player,192364,projection_type,2,stat_type,42,True,True,,
projection,2748176,True,2024-07-14T09:05:00-04:00,,ARI,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,goblin,Single Stat,124,True,2024-07-14T16:10:00-04:00,Total Bases,pre_game,,2024-07-14T14:11:44-04:00,,league,2,new_player,68905,projection_type,2,stat_type,42,True,True,,
projection,2748177,True,2024-07-14T09:05:00-04:00,,ARI,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,goblin,Single Stat,125,True,2024-07-14T16:10:00-04:00,Total Bases,pre_game,,2024-07-14T12:44:33-04:00,,league,2,new_player,152803,projection_type,2,stat_type,42,True,True,,
projection,2748178,True,2024-07-14T09:05:00-04:00,,TOR,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,goblin,Single Stat,126,True,2024-07-14T16:10:00-04:00,Total Bases,pre_game,,2024-07-14T14:41:29-04:00,,league,2,new_player,192458,projection_type,2,stat_type,42,True,True,,
projection,2748179,True,2024-07-14T09:05:00-04:00,,ARI,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,goblin,Single Stat,127,True,2024-07-14T16:10:00-04:00,Total Bases,pre_game,,2024-07-14T11:57:56-04:00,,league,2,new_player,67500,projection_type,2,stat_type,42,True,True,,
projection,2748180,True,2024-07-14T09:05:00-04:00,,TOR,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,goblin,Single Stat,128,True,2024-07-14T16:10:00-04:00,Total Bases,pre_game,,2024-07-14T14:43:55-04:00,,league,2,new_player,193425,projection_type,2,stat_type,42,True,True,,
projection,2748182,True,2024-07-14T09:05:00-04:00,,TOR,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,goblin,Single Stat,130,True,2024-07-14T16:10:00-04:00,Total Bases,pre_game,,2024-07-14T09:31:21-04:00,,league,2,new_player,192366,projection_type,2,stat_type,42,True,True,,
projection,2748183,True,2024-07-14T09:05:00-04:00,,TOR,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,goblin,Single Stat,131,True,2024-07-14T16:10:00-04:00,Total Bases,pre_game,,2024-07-14T13:41:55-04:00,,league,2,new_player,194774,projection_type,2,stat_type,42,True,True,,
projection,2748184,True,2024-07-14T09:05:00-04:00,,TOR,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,goblin,Single Stat,132,True,2024-07-14T16:10:00-04:00,Total Bases,pre_game,,2024-07-14T10:02:22-04:00,,league,2,new_player,192363,projection_type,2,stat_type,42,True,True,,
projection,2748185,True,2024-07-14T09:05:00-04:00,,TOR,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,goblin,Single Stat,133,True,2024-07-14T16:10:00-04:00,Total Bases,pre_game,,2024-07-14T15:26:11-04:00,,league,2,new_player,193724,projection_type,2,stat_type,42,True,True,,
projection,2748186,True,2024-07-14T09:05:00-04:00,,ARI,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,goblin,Single Stat,134,True,2024-07-14T16:10:00-04:00,Total Bases,pre_game,,2024-07-14T09:36:08-04:00,,league,2,new_player,67499,projection_type,2,stat_type,42,True,True,,
projection,2748187,True,2024-07-14T09:05:00-04:00,,SD,,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,0.5,goblin,Single Stat,135,True,2024-07-14T16:10:00-04:00,Total Bases,pre_game,,2024-07-14T09:21:49-04:00,,league,2,new_player,67558,projection_type,2,stat_type,42,True,True,,
projection,2748188,True,2024-07-14T09:05:00-04:00,,SD,,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,0.5,goblin,Single Stat,136,True,2024-07-14T16:10:00-04:00,Total Bases,pre_game,,2024-07-14T09:18:48-04:00,,league,2,new_player,192362,projection_type,2,stat_type,42,True,True,,
projection,2748189,True,2024-07-14T09:05:00-04:00,,ATL,,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,0.5,goblin,Single Stat,137,True,2024-07-14T16:10:00-04:00,Total Bases,pre_game,,2024-07-14T14:15:51-04:00,,league,2,new_player,69060,projection_type,2,stat_type,42,True,True,,
projection,2748191,True,2024-07-14T09:05:00-04:00,,SD,,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,0.5,goblin,Single Stat,139,True,2024-07-14T16:10:00-04:00,Total Bases,pre_game,,2024-07-14T09:56:41-04:00,,league,2,new_player,67614,projection_type,2,stat_type,42,True,True,,
projection,2748192,True,2024-07-14T09:05:00-04:00,,SD,,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,0.5,goblin,Single Stat,140,True,2024-07-14T16:10:00-04:00,Total Bases,pre_game,,2024-07-14T09:54:28-04:00,,league,2,new_player,127250,projection_type,2,stat_type,42,True,True,,
projection,2748193,True,2024-07-14T09:05:00-04:00,,SD,,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,0.5,goblin,Single Stat,141,True,2024-07-14T16:10:00-04:00,Total Bases,pre_game,,2024-07-14T13:51:39-04:00,,league,2,new_player,68719,projection_type,2,stat_type,42,True,True,,
projection,2747798,True,2024-07-14T09:05:00-04:00,,TOR,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,demon,Single Stat,144,True,2024-07-14T16:10:00-04:00,Singles,pre_game,,2024-07-14T09:17:42-04:00,,league,2,new_player,192364,projection_type,2,stat_type,640,True,True,,
projection,2747799,True,2024-07-14T09:05:00-04:00,,ARI,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,demon,Single Stat,145,True,2024-07-14T16:10:00-04:00,Singles,pre_game,,2024-07-14T13:23:27-04:00,,league,2,new_player,68905,projection_type,2,stat_type,640,True,True,,
projection,2747800,True,2024-07-14T09:05:00-04:00,,ARI,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,demon,Single Stat,146,True,2024-07-14T16:10:00-04:00,Singles,pre_game,,2024-07-14T13:23:29-04:00,,league,2,new_player,127295,projection_type,2,stat_type,640,True,True,,
projection,2747801,True,2024-07-14T09:05:00-04:00,,TOR,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,demon,Single Stat,147,True,2024-07-14T16:10:00-04:00,Singles,pre_game,,2024-07-14T11:03:28-04:00,,league,2,new_player,192368,projection_type,2,stat_type,640,True,True,,
projection,2747802,True,2024-07-14T09:05:00-04:00,,TOR,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,goblin,Single Stat,148,True,2024-07-14T16:10:00-04:00,Singles,pre_game,,2024-07-14T13:08:56-04:00,,league,2,new_player,192458,projection_type,2,stat_type,640,True,True,,
projection,2747803,True,2024-07-14T09:05:00-04:00,,ARI,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,goblin,Single Stat,149,True,2024-07-14T16:10:00-04:00,Singles,pre_game,,2024-07-14T10:55:53-04:00,,league,2,new_player,67500,projection_type,2,stat_type,640,True,True,,
projection,2536666,,2024-03-12T12:40:00-04:00,,NYJ,,,,cvg5se2dg31fbxc,False,425.5,standard,Single Stat,150,True,2024-09-05T20:00:00-04:00,Receiving Yards,pre_game,,2024-06-17T13:13:31-04:00,,league,163,new_player,38940,projection_type,2,stat_type,17,,,,
projection,2747804,True,2024-07-14T09:05:00-04:00,,ARI,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,demon,Single Stat,150,True,2024-07-14T16:10:00-04:00,Singles,pre_game,,2024-07-14T15:10:33-04:00,,league,2,new_player,127889,projection_type,2,stat_type,640,True,True,,
projection,2747805,True,2024-07-14T09:05:00-04:00,,TOR,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,goblin,Single Stat,151,True,2024-07-14T16:10:00-04:00,Singles,pre_game,,2024-07-14T13:46:52-04:00,,league,2,new_player,192363,projection_type,2,stat_type,640,True,True,,
projection,2536667,,2024-03-12T12:40:00-04:00,,NO,,,,hetrhbfd,False,675.5,standard,Single Stat,151,True,2024-09-05T20:00:00-04:00,Receiving Yards,pre_game,,2024-06-17T13:37:13-04:00,,league,163,new_player,198273,projection_type,2,stat_type,17,,,,
projection,2747806,True,2024-07-14T09:05:00-04:00,,ARI,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,goblin,Single Stat,152,True,2024-07-14T16:10:00-04:00,Singles,pre_game,,2024-07-14T09:22:11-04:00,,league,2,new_player,67499,projection_type,2,stat_type,640,True,True,,
projection,2747807,True,2024-07-14T09:05:00-04:00,,SD,,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,0.5,demon,Single Stat,153,True,2024-07-14T16:10:00-04:00,Singles,pre_game,,2024-07-14T09:40:01-04:00,,league,2,new_player,68526,projection_type,2,stat_type,640,True,True,,
projection,2747808,True,2024-07-14T09:05:00-04:00,,ATL,,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,0.5,demon,Single Stat,154,True,2024-07-14T16:10:00-04:00,Singles,pre_game,,2024-07-14T10:17:19-04:00,,league,2,new_player,67766,projection_type,2,stat_type,640,True,True,,
projection,2747809,True,2024-07-14T09:05:00-04:00,,ATL,,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,0.5,demon,Single Stat,155,True,2024-07-14T16:10:00-04:00,Singles,pre_game,,2024-07-14T12:59:06-04:00,,league,2,new_player,67595,projection_type,2,stat_type,640,True,True,,
projection,2747810,True,2024-07-14T09:05:00-04:00,,ATL,,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,0.5,demon,Single Stat,156,True,2024-07-14T16:10:00-04:00,Singles,pre_game,,2024-07-14T09:42:36-04:00,,league,2,new_player,195738,projection_type,2,stat_type,640,True,True,,
projection,2747812,True,2024-07-14T09:05:00-04:00,,ATL,,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,0.5,demon,Single Stat,158,True,2024-07-14T16:10:00-04:00,Singles,pre_game,,2024-07-14T09:36:53-04:00,,league,2,new_player,67592,projection_type,2,stat_type,640,True,True,,
projection,2747813,True,2024-07-14T09:05:00-04:00,,SD,,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,0.5,demon,Single Stat,159,True,2024-07-14T16:10:00-04:00,Singles,pre_game,,2024-07-14T09:10:06-04:00,,league,2,new_player,67615,projection_type,2,stat_type,640,True,True,,
projection,2747814,True,2024-07-14T09:05:00-04:00,,SD,,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,0.5,demon,Single Stat,160,True,2024-07-14T16:10:00-04:00,Singles,pre_game,,2024-07-14T09:36:53-04:00,,league,2,new_player,67614,projection_type,2,stat_type,640,True,True,,
projection,2747815,True,2024-07-14T09:05:00-04:00,,SD,,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,0.5,demon,Single Stat,161,True,2024-07-14T16:10:00-04:00,Singles,pre_game,,2024-07-14T09:36:53-04:00,,league,2,new_player,68833,projection_type,2,stat_type,640,True,True,,
projection,2747816,True,2024-07-14T09:05:00-04:00,,SD,,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,0.5,demon,Single Stat,162,True,2024-07-14T16:10:00-04:00,Singles,pre_game,,2024-07-14T09:36:53-04:00,,league,2,new_player,68719,projection_type,2,stat_type,640,True,True,,
projection,2747817,True,2024-07-14T09:05:00-04:00,,ATL,,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,0.5,demon,Single Stat,163,True,2024-07-14T16:10:00-04:00,Singles,pre_game,,2024-07-14T09:10:06-04:00,,league,2,new_player,127204,projection_type,2,stat_type,640,True,True,,
projection,2747630,True,2024-07-14T09:05:00-04:00,,TOR,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,demon,Single Stat,178,True,2024-07-14T16:10:00-04:00,Runs,pre_game,,2024-07-14T10:50:25-04:00,,league,2,new_player,192364,projection_type,2,stat_type,58,True,True,,
projection,2747631,True,2024-07-14T09:05:00-04:00,,ARI,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,demon,Single Stat,179,True,2024-07-14T16:10:00-04:00,Runs,pre_game,,2024-07-14T12:40:17-04:00,,league,2,new_player,68905,projection_type,2,stat_type,58,True,True,,
projection,2747632,True,2024-07-14T09:05:00-04:00,,ARI,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,demon,Single Stat,180,True,2024-07-14T16:10:00-04:00,Runs,pre_game,,2024-07-14T12:57:32-04:00,,league,2,new_player,127295,projection_type,2,stat_type,58,True,True,,
projection,2747633,True,2024-07-14T09:05:00-04:00,,ARI,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,demon,Single Stat,181,True,2024-07-14T16:10:00-04:00,Runs,pre_game,,2024-07-14T14:33:03-04:00,,league,2,new_player,152803,projection_type,2,stat_type,58,True,True,,
projection,2747176,True,2024-07-14T09:00:00-04:00,,TOR,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,1.5,demon,Single Stat,182,True,2024-07-14T16:10:00-04:00,Hitter Strikeouts,pre_game,,2024-07-14T09:31:13-04:00,,league,2,new_player,192364,projection_type,2,stat_type,281,True,True,,
projection,2747634,True,2024-07-14T09:05:00-04:00,,TOR,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,demon,Single Stat,182,True,2024-07-14T16:10:00-04:00,Runs,pre_game,,2024-07-14T09:23:28-04:00,,league,2,new_player,192368,projection_type,2,stat_type,58,True,True,,
projection,2747177,True,2024-07-14T09:00:00-04:00,,ARI,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,goblin,Single Stat,183,True,2024-07-14T16:10:00-04:00,Hitter Strikeouts,pre_game,,2024-07-14T16:06:27-04:00,,league,2,new_player,68905,projection_type,2,stat_type,281,True,True,,
projection,2747635,True,2024-07-14T09:05:00-04:00,,TOR,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,demon,Single Stat,183,True,2024-07-14T16:10:00-04:00,Runs,pre_game,,2024-07-14T13:43:04-04:00,,league,2,new_player,192458,projection_type,2,stat_type,58,True,True,,
projection,2747178,True,2024-07-14T09:00:00-04:00,,ARI,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,1.5,demon,Single Stat,184,True,2024-07-14T16:10:00-04:00,Hitter Strikeouts,pre_game,,2024-07-14T12:10:13-04:00,,league,2,new_player,127295,projection_type,2,stat_type,281,True,True,,
projection,2747636,True,2024-07-14T09:05:00-04:00,,TOR,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,demon,Single Stat,184,True,2024-07-14T16:10:00-04:00,Runs,pre_game,,2024-07-14T09:22:13-04:00,,league,2,new_player,192631,projection_type,2,stat_type,58,True,True,,
projection,2747637,True,2024-07-14T09:05:00-04:00,,TOR,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,demon,Single Stat,185,True,2024-07-14T16:10:00-04:00,Runs,pre_game,,2024-07-14T13:06:58-04:00,,league,2,new_player,193425,projection_type,2,stat_type,58,True,True,,
projection,2747179,True,2024-07-14T09:00:00-04:00,,ARI,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,demon,Single Stat,185,True,2024-07-14T16:10:00-04:00,Hitter Strikeouts,pre_game,,2024-07-14T09:22:43-04:00,,league,2,new_player,152803,projection_type,2,stat_type,281,True,True,,
projection,2747180,True,2024-07-14T09:00:00-04:00,,TOR,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,1.5,demon,Single Stat,186,True,2024-07-14T16:10:00-04:00,Hitter Strikeouts,pre_game,,2024-07-14T10:41:22-04:00,,league,2,new_player,192368,projection_type,2,stat_type,281,True,True,,
projection,2747181,True,2024-07-14T09:00:00-04:00,,TOR,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,goblin,Single Stat,187,True,2024-07-14T16:10:00-04:00,Hitter Strikeouts,pre_game,,2024-07-14T15:43:06-04:00,,league,2,new_player,192458,projection_type,2,stat_type,281,True,True,,
projection,2747639,True,2024-07-14T09:05:00-04:00,,ARI,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,demon,Single Stat,187,True,2024-07-14T16:10:00-04:00,Runs,pre_game,,2024-07-14T15:44:43-04:00,,league,2,new_player,127889,projection_type,2,stat_type,58,True,True,,
projection,2747182,True,2024-07-14T09:00:00-04:00,,ARI,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,goblin,Single Stat,188,True,2024-07-14T16:10:00-04:00,Hitter Strikeouts,pre_game,,2024-07-14T12:10:13-04:00,,league,2,new_player,67500,projection_type,2,stat_type,281,True,True,,
projection,2747640,True,2024-07-14T09:05:00-04:00,,TOR,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,demon,Single Stat,188,True,2024-07-14T16:10:00-04:00,Runs,pre_game,,2024-07-14T16:00:53-04:00,,league,2,new_player,194774,projection_type,2,stat_type,58,True,True,,
