,type,id,attributes.adjusted_odds,attributes.board_time,attributes.custom_image,attributes.description,attributes.end_time,attributes.flash_sale_line_score,attributes.game_id,attributes.is_promo,attributes.line_score,attributes.odds_type,attributes.projection_type,attributes.rank,attributes.refundable,attributes.start_time,attributes.stat_type,attributes.status,attributes.tv_channel,attributes.updated_at,relationships.duration.data,relationships.league.data.type,relationships.league.data.id,relationships.new_player.data.type,relationships.new_player.data.id,relationships.projection_type.data.type,relationships.projection_type.data.id,relationships.stat_type.data.type,relationships.stat_type.data.id,attributes.discount_percentage,attributes.hr_20,attributes.today,relationships.duration.data.type,relationships.duration.data.id
1356,projection,2748501,,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,23.5,standard,Fantasy Score,302,True,2024-07-14T16:00:00-04:00,Fantasy Score,pre_game,,2024-07-14T09:28:35-04:00,,league,3,new_player,64377,projection_type,1,stat_type,14,,True,True,,
1357,projection,2746579,True,2024-07-14T09:00:00-04:00,,SF,,,74ca7bef-af40-4f12-8700-5b2735d248fa,False,0.5,goblin,Single Stat,302,True,2024-07-14T16:05:00-04:00,Hits,pre_game,,2024-07-14T09:29:13-04:00,,league,2,new_player,192376,projection_type,2,stat_type,101,,True,True,,
1358,projection,2748509,,2024-07-01T16:00:00-04:00,,MIN 1st Half,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,11.5,standard,Fantasy Score,302,True,2024-07-14T16:00:00-04:00,Fantasy Score,pre_game,,2024-07-14T09:30:16-04:00,,league,193,new_player,65143,projection_type,1,stat_type,14,,True,True,duration,12
1359,projection,2748504,,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,20.5,standard,Single Stat,302,True,2024-07-14T16:00:00-04:00,Pts+Rebs+Asts,pre_game,,2024-07-14T09:29:13-04:00,,league,3,new_player,64377,projection_type,2,stat_type,106,,True,True,,
1360,projection,2745512,,2024-07-01T16:00:00-04:00,,MIN 1st Half,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,8.5,standard,Single Stat,302,True,2024-07-14T16:00:00-04:00,Points,pre_game,,2024-07-14T09:25:18-04:00,,league,193,new_player,65143,projection_type,2,stat_type,19,,True,True,duration,12
1361,projection,2745499,,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,16.0,standard,Single Stat,302,True,2024-07-14T16:00:00-04:00,Points,pre_game,,2024-07-14T14:47:59-04:00,,league,3,new_player,64377,projection_type,2,stat_type,19,,True,True,,
1362,projection,2746988,True,2024-07-14T09:00:00-04:00,,SD,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,1.5,demon,Single Stat,302,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T09:19:19-04:00,,league,2,new_player,68833,projection_type,2,stat_type,282,,True,True,,
1363,projection,2748826,,2024-07-14T09:25:00-04:00,,IND 1st Half,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,13.0,standard,Fantasy Score,303,True,2024-07-14T16:00:00-04:00,Fantasy Score,pre_game,,2024-07-14T11:50:37-04:00,,league,193,new_player,196925,projection_type,1,stat_type,14,,True,True,duration,12
1364,projection,2748821,,2024-07-14T09:25:00-04:00,,IND 1st Half,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,10.5,standard,Single Stat,303,True,2024-07-14T16:00:00-04:00,Pts+Rebs+Asts,pre_game,,2024-07-14T10:34:32-04:00,,league,193,new_player,196925,projection_type,2,stat_type,106,,True,True,duration,12
1365,projection,2748801,,2024-07-14T09:25:00-04:00,,IND,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,26.5,standard,Fantasy Score,303,True,2024-07-14T16:00:00-04:00,Fantasy Score,pre_game,,2024-07-14T15:47:41-04:00,,league,3,new_player,196431,projection_type,1,stat_type,14,,True,True,,
1366,projection,2748822,,2024-07-14T09:25:00-04:00,,IND,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,21.5,standard,Single Stat,303,True,2024-07-14T16:00:00-04:00,Pts+Rebs+Asts,pre_game,,2024-07-14T15:46:48-04:00,,league,3,new_player,196431,projection_type,2,stat_type,106,,True,True,,
1367,projection,2748823,,2024-07-14T09:25:00-04:00,,IND,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,15.5,standard,Single Stat,303,True,2024-07-14T16:00:00-04:00,Pts+Rebs,pre_game,,2024-07-14T15:47:41-04:00,,league,3,new_player,196431,projection_type,2,stat_type,243,,True,True,,
1368,projection,2748818,,2024-07-14T09:25:00-04:00,,IND,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,4.5,standard,Single Stat,303,True,2024-07-14T16:00:00-04:00,Rebounds,pre_game,,2024-07-14T10:31:10-04:00,,league,3,new_player,196431,projection_type,2,stat_type,22,,True,True,,
1369,projection,2746989,True,2024-07-14T09:00:00-04:00,,SD,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,1.5,goblin,Single Stat,303,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T09:59:03-04:00,,league,2,new_player,127250,projection_type,2,stat_type,282,,True,True,,
1370,projection,2748820,,2024-07-14T09:25:00-04:00,,IND,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,5.5,standard,Single Stat,303,True,2024-07-14T16:00:00-04:00,Assists,pre_game,,2024-07-14T11:48:36-04:00,,league,3,new_player,196431,projection_type,2,stat_type,20,,True,True,,
1371,projection,2746580,True,2024-07-14T09:00:00-04:00,,SF,,,74ca7bef-af40-4f12-8700-5b2735d248fa,False,1.5,demon,Single Stat,303,True,2024-07-14T16:05:00-04:00,Hits,pre_game,,2024-07-14T10:35:43-04:00,,league,2,new_player,192376,projection_type,2,stat_type,101,,True,True,,
1372,projection,2748824,,2024-07-14T09:25:00-04:00,,IND,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,16.5,standard,Single Stat,303,True,2024-07-14T16:00:00-04:00,Pts+Asts,pre_game,,2024-07-14T15:47:41-04:00,,league,3,new_player,196431,projection_type,2,stat_type,244,,True,True,,
1373,projection,2748805,,2024-07-14T09:25:00-04:00,,IND 1st Half,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,5.0,standard,Single Stat,303,True,2024-07-14T16:00:00-04:00,Points,pre_game,,2024-07-14T10:37:19-04:00,,league,193,new_player,196925,projection_type,2,stat_type,19,,True,True,duration,12
1374,projection,2748817,,2024-07-14T09:25:00-04:00,,IND,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,10.5,standard,Single Stat,303,True,2024-07-14T16:00:00-04:00,Points,pre_game,,2024-07-14T11:49:40-04:00,,league,3,new_player,196431,projection_type,2,stat_type,19,,True,True,,
1375,projection,2748510,,2024-07-01T16:00:00-04:00,,MIN 1st Half,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,14.5,standard,Fantasy Score,304,True,2024-07-14T16:00:00-04:00,Fantasy Score,pre_game,,2024-07-14T09:32:34-04:00,,league,193,new_player,65141,projection_type,1,stat_type,14,,True,True,duration,12
1376,projection,2746990,True,2024-07-14T09:00:00-04:00,,SD,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,2.5,demon,Single Stat,304,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T09:19:38-04:00,,league,2,new_player,127250,projection_type,2,stat_type,282,,True,True,,
1377,projection,2748507,,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,21.5,standard,Single Stat,304,True,2024-07-14T16:00:00-04:00,Pts+Rebs,pre_game,,2024-07-14T09:30:38-04:00,,league,3,new_player,64376,projection_type,2,stat_type,243,,True,True,,
1378,projection,2748513,,2024-07-01T16:00:00-04:00,,MIN 1st Half,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,11.5,standard,Single Stat,304,True,2024-07-14T16:00:00-04:00,Pts+Rebs+Asts,pre_game,,2024-07-14T09:30:16-04:00,,league,193,new_player,65141,projection_type,2,stat_type,106,,True,True,duration,12
1379,projection,2748502,,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,29.0,standard,Fantasy Score,304,True,2024-07-14T16:00:00-04:00,Fantasy Score,pre_game,,2024-07-14T12:45:41-04:00,,league,3,new_player,64376,projection_type,1,stat_type,14,,True,True,,
1380,projection,2745500,,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,12.0,standard,Single Stat,304,True,2024-07-14T16:00:00-04:00,Points,pre_game,,2024-07-14T12:57:37-04:00,,league,3,new_player,64376,projection_type,2,stat_type,19,,True,True,,
1381,projection,2748505,,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,22.5,standard,Single Stat,304,True,2024-07-14T16:00:00-04:00,Pts+Rebs+Asts,pre_game,,2024-07-14T09:32:09-04:00,,league,3,new_player,64376,projection_type,2,stat_type,106,,True,True,,
1382,projection,2745513,,2024-07-01T16:00:00-04:00,,MIN 1st Half,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,6.5,standard,Single Stat,304,True,2024-07-14T16:00:00-04:00,Points,pre_game,,2024-07-14T09:25:18-04:00,,league,193,new_player,65141,projection_type,2,stat_type,19,,True,True,duration,12
1383,projection,2746581,True,2024-07-14T09:00:00-04:00,,SF,,,74ca7bef-af40-4f12-8700-5b2735d248fa,False,0.5,goblin,Single Stat,304,True,2024-07-14T16:05:00-04:00,Hits,pre_game,,2024-07-14T09:05:53-04:00,,league,2,new_player,127265,projection_type,2,stat_type,101,,True,True,,
1384,projection,2748834,,2024-07-14T09:25:00-04:00,,IND 1st Half,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,14.0,standard,Fantasy Score,305,True,2024-07-14T16:00:00-04:00,Fantasy Score,pre_game,,2024-07-14T15:39:44-04:00,,league,193,new_player,65195,projection_type,1,stat_type,14,,True,True,duration,12
1385,projection,2748806,,2024-07-14T09:25:00-04:00,,IND 1st Half,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,8.0,standard,Single Stat,305,True,2024-07-14T16:00:00-04:00,Points,pre_game,,2024-07-14T10:32:22-04:00,,league,193,new_player,65195,projection_type,2,stat_type,19,,True,True,duration,12
1386,projection,2748802,,2024-07-14T09:25:00-04:00,,IND,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,27.0,standard,Fantasy Score,305,True,2024-07-14T16:00:00-04:00,Fantasy Score,pre_game,,2024-07-14T10:34:27-04:00,,league,3,new_player,64533,projection_type,1,stat_type,14,,True,True,,
1387,projection,2746991,True,2024-07-14T09:00:00-04:00,,SD,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,0.5,goblin,Single Stat,305,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T14:17:21-04:00,,league,2,new_player,68719,projection_type,2,stat_type,282,,True,True,,
1388,projection,2746582,True,2024-07-14T09:00:00-04:00,,MIN,,,74ca7bef-af40-4f12-8700-5b2735d248fa,False,0.5,goblin,Single Stat,305,True,2024-07-14T16:05:00-04:00,Hits,pre_game,,2024-07-14T09:10:36-04:00,,league,2,new_player,128484,projection_type,2,stat_type,101,,True,True,,
1389,projection,2748833,,2024-07-14T09:25:00-04:00,,IND,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,16.5,standard,Single Stat,305,True,2024-07-14T16:00:00-04:00,Points,pre_game,,2024-07-14T15:45:03-04:00,,league,3,new_player,64533,projection_type,2,stat_type,19,,True,True,,
1390,projection,2745501,,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,15.0,standard,Single Stat,306,True,2024-07-14T16:00:00-04:00,Points,pre_game,,2024-07-14T09:25:18-04:00,,league,3,new_player,141528,projection_type,2,stat_type,19,,True,True,,
1391,projection,2745508,,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,25.0,standard,Single Stat,306,True,2024-07-14T16:00:00-04:00,Pts+Rebs,pre_game,,2024-07-14T15:44:13-04:00,,league,3,new_player,141528,projection_type,2,stat_type,243,,True,True,,
1392,projection,2748514,,2024-07-01T16:00:00-04:00,,MIN 1st Half,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,13.5,standard,Single Stat,306,True,2024-07-14T16:00:00-04:00,Pts+Rebs+Asts,pre_game,,2024-07-14T09:30:05-04:00,,league,193,new_player,141531,projection_type,2,stat_type,106,,True,True,duration,12
1393,projection,2748511,,2024-07-01T16:00:00-04:00,,MIN 1st Half,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,17.5,standard,Fantasy Score,306,True,2024-07-14T16:00:00-04:00,Fantasy Score,pre_game,,2024-07-14T09:29:40-04:00,,league,193,new_player,141531,projection_type,1,stat_type,14,,True,True,duration,12
1394,projection,2746583,True,2024-07-14T09:00:00-04:00,,MIN,,,74ca7bef-af40-4f12-8700-5b2735d248fa,False,1.5,demon,Single Stat,306,True,2024-07-14T16:05:00-04:00,Hits,pre_game,,2024-07-14T10:09:37-04:00,,league,2,new_player,128484,projection_type,2,stat_type,101,,True,True,,
1395,projection,2746992,True,2024-07-14T09:00:00-04:00,,SD,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,1.5,standard,Single Stat,306,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T09:43:29-04:00,,league,2,new_player,68719,projection_type,2,stat_type,282,,True,True,,
1396,projection,2745505,,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,9.5,standard,Single Stat,306,True,2024-07-14T16:00:00-04:00,Rebounds,pre_game,,2024-07-14T15:44:32-04:00,,league,3,new_player,141528,projection_type,2,stat_type,22,,True,True,,
1397,projection,2748503,,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,35.0,standard,Fantasy Score,306,True,2024-07-14T16:00:00-04:00,Fantasy Score,pre_game,,2024-07-14T09:33:57-04:00,,league,3,new_player,141528,projection_type,1,stat_type,14,,True,True,,
1398,projection,2745514,,2024-07-01T16:00:00-04:00,,MIN 1st Half,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,7.5,standard,Single Stat,306,True,2024-07-14T16:00:00-04:00,Points,pre_game,,2024-07-14T09:25:18-04:00,,league,193,new_player,141531,projection_type,2,stat_type,19,,True,True,duration,12
1399,projection,2748506,,2024-07-01T16:00:00-04:00,,MIN,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,26.5,standard,Single Stat,306,True,2024-07-14T16:00:00-04:00,Pts+Rebs+Asts,pre_game,,2024-07-14T09:30:10-04:00,,league,3,new_player,141528,projection_type,2,stat_type,106,,True,True,,
1400,projection,2746584,True,2024-07-14T09:00:00-04:00,,MIN,,,74ca7bef-af40-4f12-8700-5b2735d248fa,False,0.5,goblin,Single Stat,307,True,2024-07-14T16:05:00-04:00,Hits,pre_game,,2024-07-14T09:58:00-04:00,,league,2,new_player,192628,projection_type,2,stat_type,101,,True,True,,
1401,projection,2748829,,2024-07-14T09:25:00-04:00,,IND,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,5.5,standard,Single Stat,307,True,2024-07-14T16:00:00-04:00,Rebounds,pre_game,,2024-07-14T10:32:37-04:00,,league,3,new_player,197272,projection_type,2,stat_type,22,,True,True,,
1402,projection,2748832,,2024-07-14T09:25:00-04:00,,IND,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,20.0,standard,Single Stat,307,True,2024-07-14T16:00:00-04:00,Pts+Rebs+Asts,pre_game,,2024-07-14T14:50:00-04:00,,league,3,new_player,197272,projection_type,2,stat_type,106,,True,True,,
1403,projection,2748830,,2024-07-14T09:25:00-04:00,,IND,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,16.5,standard,Single Stat,307,True,2024-07-14T16:00:00-04:00,Pts+Rebs,pre_game,,2024-07-14T10:30:37-04:00,,league,3,new_player,197272,projection_type,2,stat_type,243,,True,True,,
1404,projection,2748819,,2024-07-14T09:25:00-04:00,,IND,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,10.5,standard,Single Stat,307,True,2024-07-14T16:00:00-04:00,Points,pre_game,,2024-07-14T10:33:28-04:00,,league,3,new_player,197272,projection_type,2,stat_type,19,,True,True,,
1405,projection,2748831,,2024-07-14T09:25:00-04:00,,IND 1st Half,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,10.0,standard,Single Stat,307,True,2024-07-14T16:00:00-04:00,Pts+Rebs+Asts,pre_game,,2024-07-14T15:39:38-04:00,,league,193,new_player,197274,projection_type,2,stat_type,106,,True,True,duration,12
1406,projection,2748837,,2024-07-14T09:25:00-04:00,,IND 1st Half,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,15.0,standard,Fantasy Score,307,True,2024-07-14T16:00:00-04:00,Fantasy Score,pre_game,,2024-07-14T14:49:42-04:00,,league,193,new_player,197274,projection_type,1,stat_type,14,,True,True,duration,12
1407,projection,2748808,,2024-07-14T09:25:00-04:00,,IND 1st Half,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,5.0,standard,Single Stat,307,True,2024-07-14T16:00:00-04:00,Points,pre_game,,2024-07-14T10:32:49-04:00,,league,193,new_player,197274,projection_type,2,stat_type,19,,True,True,duration,12
1408,projection,2746993,True,2024-07-14T09:00:00-04:00,,ATL,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,0.5,goblin,Single Stat,307,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T14:16:08-04:00,,league,2,new_player,127204,projection_type,2,stat_type,282,,True,True,,
1409,projection,2748803,,2024-07-14T09:25:00-04:00,,IND,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,30.0,standard,Fantasy Score,307,True,2024-07-14T16:00:00-04:00,Fantasy Score,pre_game,,2024-07-14T14:50:00-04:00,,league,3,new_player,197272,projection_type,1,stat_type,14,,True,True,,
1410,projection,2746994,True,2024-07-14T09:00:00-04:00,,ATL,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,1.5,demon,Single Stat,308,True,2024-07-14T16:10:00-04:00,Hits+Runs+RBIs,pre_game,,2024-07-14T09:49:08-04:00,,league,2,new_player,127204,projection_type,2,stat_type,282,,True,True,,
1411,projection,2746585,True,2024-07-14T09:00:00-04:00,,MIN,,,74ca7bef-af40-4f12-8700-5b2735d248fa,False,1.5,demon,Single Stat,308,True,2024-07-14T16:05:00-04:00,Hits,pre_game,,2024-07-14T11:55:17-04:00,,league,2,new_player,192628,projection_type,2,stat_type,101,,True,True,,
1412,projection,2748807,,2024-07-14T09:25:00-04:00,,IND 1st Half,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,5.5,standard,Single Stat,309,True,2024-07-14T16:00:00-04:00,Points,pre_game,,2024-07-14T10:38:05-04:00,,league,193,new_player,199938,projection_type,2,stat_type,19,,True,True,duration,12
1413,projection,2748804,,2024-07-14T09:25:00-04:00,,IND,,,750e6f55-89ef-4417-a0a9-8cd42b83bb5c,False,11.5,standard,Single Stat,309,True,2024-07-14T16:00:00-04:00,Points,pre_game,,2024-07-14T10:33:06-04:00,,league,3,new_player,64508,projection_type,2,stat_type,19,,True,True,,
1414,projection,2746586,True,2024-07-14T09:00:00-04:00,,MIN,,,74ca7bef-af40-4f12-8700-5b2735d248fa,False,0.5,goblin,Single Stat,309,True,2024-07-14T16:05:00-04:00,Hits,pre_game,,2024-07-14T11:16:58-04:00,,league,2,new_player,69101,projection_type,2,stat_type,101,,True,True,,
1415,projection,2746587,True,2024-07-14T09:00:00-04:00,,MIN,,,74ca7bef-af40-4f12-8700-5b2735d248fa,False,1.5,demon,Single Stat,310,True,2024-07-14T16:05:00-04:00,Hits,pre_game,,2024-07-14T13:25:23-04:00,,league,2,new_player,69101,projection_type,2,stat_type,101,,True,True,,
1416,projection,2746588,True,2024-07-14T09:00:00-04:00,,SF,,,74ca7bef-af40-4f12-8700-5b2735d248fa,False,0.5,goblin,Single Stat,311,True,2024-07-14T16:05:00-04:00,Hits,pre_game,,2024-07-14T14:11:25-04:00,,league,2,new_player,194268,projection_type,2,stat_type,101,,True,True,,
1417,projection,2746589,True,2024-07-14T09:00:00-04:00,,SF,,,74ca7bef-af40-4f12-8700-5b2735d248fa,False,1.5,demon,Single Stat,312,True,2024-07-14T16:05:00-04:00,Hits,pre_game,,2024-07-14T09:41:04-04:00,,league,2,new_player,194268,projection_type,2,stat_type,101,,True,True,,
1418,projection,2746590,True,2024-07-14T09:00:00-04:00,,MIN,,,74ca7bef-af40-4f12-8700-5b2735d248fa,False,0.5,goblin,Single Stat,313,True,2024-07-14T16:05:00-04:00,Hits,pre_game,,2024-07-14T09:58:00-04:00,,league,2,new_player,192630,projection_type,2,stat_type,101,,True,True,,
1419,projection,2746591,True,2024-07-14T09:00:00-04:00,,MIN,,,74ca7bef-af40-4f12-8700-5b2735d248fa,False,1.5,demon,Single Stat,314,True,2024-07-14T16:05:00-04:00,Hits,pre_game,,2024-07-14T12:43:21-04:00,,league,2,new_player,192630,projection_type,2,stat_type,101,,True,True,,
1420,projection,2746592,True,2024-07-14T09:00:00-04:00,,SF,,,74ca7bef-af40-4f12-8700-5b2735d248fa,False,0.5,demon,Single Stat,315,True,2024-07-14T16:05:00-04:00,Hits,pre_game,,2024-07-14T09:11:17-04:00,,league,2,new_player,78940,projection_type,2,stat_type,101,,True,True,,
1421,projection,2746593,True,2024-07-14T09:00:00-04:00,,MIN,,,74ca7bef-af40-4f12-8700-5b2735d248fa,False,0.5,goblin,Single Stat,316,True,2024-07-14T16:05:00-04:00,Hits,pre_game,,2024-07-14T14:31:42-04:00,,league,2,new_player,127190,projection_type,2,stat_type,101,,True,True,,
1422,projection,2746594,True,2024-07-14T09:00:00-04:00,,MIN,,,74ca7bef-af40-4f12-8700-5b2735d248fa,False,1.5,demon,Single Stat,317,True,2024-07-14T16:05:00-04:00,Hits,pre_game,,2024-07-14T14:28:35-04:00,,league,2,new_player,127190,projection_type,2,stat_type,101,,True,True,,
1423,projection,2746595,True,2024-07-14T09:00:00-04:00,,MIN,,,74ca7bef-af40-4f12-8700-5b2735d248fa,False,0.5,goblin,Single Stat,318,True,2024-07-14T16:05:00-04:00,Hits,pre_game,,2024-07-14T09:21:27-04:00,,league,2,new_player,67513,projection_type,2,stat_type,101,,True,True,,
1424,projection,2746596,True,2024-07-14T09:00:00-04:00,,MIN,,,74ca7bef-af40-4f12-8700-5b2735d248fa,False,0.5,goblin,Single Stat,319,True,2024-07-14T16:05:00-04:00,Hits,pre_game,,2024-07-14T10:37:46-04:00,,league,2,new_player,141939,projection_type,2,stat_type,101,,True,True,,
1425,projection,2748218,,2024-07-10T09:09:00-04:00,,MIN,,,74ca7bef-af40-4f12-8700-5b2735d248fa,False,29.0,standard,Single Stat,319,True,2024-07-14T16:05:00-04:00,Pitcher Fantasy Score,pre_game,,2024-07-14T14:23:03-04:00,,league,2,new_player,193720,projection_type,2,stat_type,173,,True,True,,
1426,projection,2748240,,2024-07-10T09:07:00-04:00,,SF,,,74ca7bef-af40-4f12-8700-5b2735d248fa,False,1.5,standard,Single Stat,320,True,2024-07-14T16:05:00-04:00,Walks Allowed,pre_game,,2024-07-14T09:13:50-04:00,,league,2,new_player,189932,projection_type,2,stat_type,234,,True,True,,
1427,projection,2746597,True,2024-07-14T09:00:00-04:00,,MIN,,,74ca7bef-af40-4f12-8700-5b2735d248fa,False,1.5,demon,Single Stat,320,True,2024-07-14T16:05:00-04:00,Hits,pre_game,,2024-07-14T09:07:45-04:00,,league,2,new_player,141939,projection_type,2,stat_type,101,,True,True,,
1428,projection,2748219,,2024-07-10T09:09:00-04:00,,LAA,,,bd8c20fd-5b96-4b5a-b70e-c073ad239190,False,33.5,standard,Single Stat,321,True,2024-07-14T16:07:00-04:00,Pitcher Fantasy Score,pre_game,,2024-07-14T15:15:24-04:00,,league,2,new_player,67898,projection_type,2,stat_type,173,,True,True,,
1429,projection,2748236,,2024-07-12T09:07:00-04:00,,LAA,,,bd8c20fd-5b96-4b5a-b70e-c073ad239190,False,5.5,standard,Single Stat,321,True,2024-07-14T16:07:00-04:00,Hits Allowed,pre_game,,2024-07-14T09:13:54-04:00,,league,2,new_player,67898,projection_type,2,stat_type,232,,True,True,,
1430,projection,2746598,True,2024-07-14T09:00:00-04:00,,SF,,,74ca7bef-af40-4f12-8700-5b2735d248fa,False,0.5,goblin,Single Stat,321,True,2024-07-14T16:05:00-04:00,Hits,pre_game,,2024-07-14T13:06:38-04:00,,league,2,new_player,67961,projection_type,2,stat_type,101,,True,True,,
1431,projection,2748227,,2024-07-12T09:08:00-04:00,,SD,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,1.5,standard,Single Stat,322,True,2024-07-14T16:10:00-04:00,Earned Runs Allowed,pre_game,,2024-07-14T09:14:20-04:00,,league,2,new_player,189310,projection_type,2,stat_type,231,,True,True,,
1432,projection,2748220,,2024-07-10T09:09:00-04:00,,SD,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,40.5,standard,Single Stat,322,True,2024-07-14T16:10:00-04:00,Pitcher Fantasy Score,pre_game,,2024-07-14T14:22:35-04:00,,league,2,new_player,189310,projection_type,2,stat_type,173,,True,True,,
1433,projection,2746599,True,2024-07-14T09:00:00-04:00,,SF,,,74ca7bef-af40-4f12-8700-5b2735d248fa,False,1.5,demon,Single Stat,322,True,2024-07-14T16:05:00-04:00,Hits,pre_game,,2024-07-14T14:50:52-04:00,,league,2,new_player,67961,projection_type,2,stat_type,101,,True,True,,
